"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000169972.11",274.597906523715,-0.461612797714534,0.33960012529205,-1.35928335514469,0.174056816389707,0.550277808785012
"ENSG00000127054.20",3029.9011847339,0.103191378737823,0.278723476994061,0.370228514119827,0.711212232495584,0.883330983406742
"ENSG00000240731.1",33.7807741866173,0.562230990283193,0.432432636396959,1.30015855178674,0.193546633178514,0.565560544105526
"ENSG00000224051.6",1024.19640410407,-0.724905065827647,0.498151956079789,-1.45518863668085,0.145617045874768,0.528480446262011
"ENSG00000169962.4",93.5900040539984,0.133783400015251,0.452488068838713,0.295661718459448,0.767488434999847,0.910727478147703
"ENSG00000107404.19",968.450745089162,0.546816004440478,0.325460272611622,1.68013134153858,0.0929317641407824,0.472515199850619
"ENSG00000162576.16",90.2682617046393,0.815704930575624,0.617970448141199,1.31997401013138,0.186843695479355,0.559931056381399
"ENSG00000175756.13",3113.74088300111,-0.834240310088466,0.442852826079654,-1.88378680446405,0.0595938191585864,0.413969679516983
"ENSG00000221978.11",3779.17474483553,0.249654670795847,0.228165831991458,1.09418079217573,0.273875693927163,0.626051970266647
"ENSG00000224870.6",402.123430462001,-0.439244576017856,0.371186753755265,-1.18335196925552,0.23666968435412,0.600924152058163
"ENSG00000242485.5",919.595031547041,-0.102646370533267,0.24452772559925,-0.419773955209853,0.674650592982395,0.866742243423689
"ENSG00000272455.1",51.9422740765808,-0.601541547774986,0.684706841096273,-0.878538831030033,0.379651374453775,0.699122630338378
"ENSG00000235098.8",7.9984955442736,1.59150576632261,1.06300735320307,1.49717286670413,0.134348283560148,0.516811538398964
"ENSG00000179403.11",25.7838798691156,0.860671119513111,0.814143763818771,1.05714882034606,0.290443673219482,0.638408585953456
"ENSG00000215915.9",21.3994192353807,2.23090493617458,0.696746046570456,3.20189105794802,0.00136528621071062,0.0790287636650647
"ENSG00000160072.19",652.587923910739,0.856144321221339,0.525798343185801,1.62827504558873,0.103466578335196,0.485602216759372
"ENSG00000197785.13",427.296818553574,0.227466922244697,0.435581010862694,0.522214964775863,0.601520667791824,0.831017171451656
"ENSG00000205090.8",24.2774535211619,-1.39204964892842,0.839704190677423,-1.65778575882228,0.0973607167778992,0.477123038578583
"ENSG00000160075.11",5013.83839580559,-0.533616841335546,0.331105789563972,-1.61162038887408,0.10704457114465,0.48913727375885
"ENSG00000215014.4",12.9996623233606,-1.12001885878245,0.65267806620744,-1.7160356947348,0.0861555095066858,0.463367832350127
"ENSG00000228594.3",122.914432996035,-0.056831462813373,0.461650992932979,-0.123104820921773,0.90202409377731,0.966217797167995
"ENSG00000272106.1",130.162328167047,0.283486332139914,0.317759336147904,0.892141630129676,0.372317023610277,0.694746173249949
"ENSG00000197530.12",1983.89339409724,0.406083340732736,0.456094039988556,0.890350026812289,0.373277966772131,0.695479068267066
"ENSG00000189409.13",30.0495701213626,1.06969625370994,1.1061887658252,0.96701059236663,0.333538738506389,0.668947912558178
"ENSG00000248333.8",1694.15843892158,0.18683235624322,0.279189418929625,0.669195691439561,0.503370654328772,0.779914230393966
"ENSG00000189339.11",2598.13958936929,-0.273326930936807,0.337207615051823,-0.81055978197527,0.417618520830866,0.725228798682093
"ENSG00000269737.2",75.274745317943,-0.504778211137428,0.659548834685922,-0.765338644526306,0.444069918006537,0.744868476294833
"ENSG00000215914.4",26.9154705437751,-1.39587463456469,1.38658355792455,-1.0067006972548,0.314078626969394,0.654952806497921
"ENSG00000008128.22",1296.77030317734,-0.21504186746955,0.318146126044491,-0.675921690900857,0.499090365238711,0.777141333711215
"ENSG00000227775.3",256.975992831702,-0.23592647042786,0.567077750611444,-0.416039017883307,0.677381452196935,0.8682100527359
"ENSG00000215790.6",152.464193642349,-0.229442696702511,0.372373635386561,-0.616162571403119,0.537787228460716,0.798707684570119
"ENSG00000008130.15",15987.6184157632,-0.777548600030278,0.506790732693634,-1.53425970498226,0.12496577460698,0.508288898015557
"ENSG00000078369.17",15262.7656014754,0.00790157175163751,0.229182229945253,0.0344772443898684,0.972496587904605,0.990347366784635
"ENSG00000231050.1",7.94205995528193,1.01966279243493,0.764043985179835,1.33456032926551,0.182020289211259,0.556933065432597
"ENSG00000169885.9",12.1310167579459,1.44819944726483,1.07902280147848,1.34213980027161,0.179550671162992,0.554268607627201
"ENSG00000178821.12",12.8617694786973,5.25210334632744,1.56079626456183,3.36501532299727,0.000765394082957847,0.0551414125664739
"ENSG00000187730.8",7.5567122872772,2.86702360961591,1.17440326346424,2.44125991370187,0.0146361166317935,0.255843148483217
"ENSG00000067606.16",479.013795223603,-1.26054281038592,0.546139499234336,-2.30809676310383,0.0209937551863361,0.290767209775708
"ENSG00000271806.1",33.9337068815416,-0.932552589482638,0.814871925224163,-1.14441614763707,0.252451094654144,0.612259501576919
"ENSG00000182873.5",228.24634664303,-0.70290760082576,0.580875745885661,-1.21008254485482,0.226247220332501,0.592866587572856
"ENSG00000162585.16",1103.05103471715,-0.511589095685479,0.376449163970231,-1.35898587285994,0.174151065357751,0.550315168347277
"ENSG00000157933.9",2007.52779223307,0.104727881143031,0.440237979019263,0.237889246575996,0.811966996119781,0.930589644498712
"ENSG00000116151.13",44.8151908834613,0.662348310409213,0.437722052008072,1.51317098914861,0.130236231268734,0.513548742529512
"ENSG00000269896.2",26.0329207066206,1.30301845079755,0.586443705157742,2.22189860567616,0.0262901586682166,0.320862525594977
"ENSG00000157916.19",3134.5569087701,-0.708447725417291,0.43042213980018,-1.64593699977,0.0997767303360911,0.480212936354843
"ENSG00000157911.9",135.634718147102,-0.362602897258438,0.309455030930974,-1.17174665465148,0.24129878578862,0.605681423959705
"ENSG00000149527.17",867.892282272126,1.62093515040496,0.897571707930695,1.80591159021928,0.0709321503974276,0.437582803369563
"ENSG00000157881.13",1174.26662357353,0.121159063773647,0.284010285775603,0.426600971309099,0.6696699901459,0.864576171131078
"ENSG00000272449.1",234.317660679137,0.188379264408663,0.466553993549275,0.403767338857357,0.686383816186672,0.872344377500263
"ENSG00000238164.6",484.797731390923,0.829100109815094,0.515786896554397,1.60744701998775,0.10795634254747,0.490468436773332
"ENSG00000157873.17",6142.54048789658,-0.099152871755878,0.29594771119126,-0.335035102507684,0.737598606929653,0.896560350766953
"ENSG00000225931.3",14.1695209991976,0.210386920483529,0.628592194010003,0.334695407433234,0.737854866185184,0.896645854751755
"ENSG00000228037.1",22.8383724404979,0.112556859158075,0.551377891225234,0.204137418183306,0.838246114465433,0.940631766963018
"ENSG00000157870.14",430.079013583106,0.433198919130036,0.375218185330488,1.15452538300744,0.248284838222419,0.609393227931202
"ENSG00000142606.15",12.6796077053273,-1.46080748102303,0.676775265226572,-2.15848237381131,0.0308903473726715,0.334779154318109
"ENSG00000215912.12",44.3635672914819,0.644137706170351,0.545886482571431,1.17998471611918,0.238006293765648,0.602475992358239
"ENSG00000177133.10",7.13141726372139,1.26029743579513,0.926474436079771,1.36031539210934,0.173730139596989,0.549796849617043
"ENSG00000142611.16",9.27397150449138,1.63264139845685,1.13302081250445,1.4409632907343,0.149595053897166,0.532362062323049
"ENSG00000130762.14",8.31691908856813,1.34385118790351,1.09331976083678,1.22914744253317,0.219016530173052,0.586373465842077
"ENSG00000162591.15",1328.21476959261,-0.266845166765588,0.515226348334187,-0.517918323914028,0.604515256665932,0.832512656295488
"ENSG00000238260.1",37.7630798105013,-0.28908824986237,0.710367606743291,-0.406955845280877,0.684040418487184,0.871277144567061
"ENSG00000158109.14",3029.02482756937,-0.616749805849053,0.377383584676616,-1.63427830698453,0.102200426522378,0.483592616586162
"ENSG00000116213.15",917.719943878059,-0.806290197888096,0.35200330665162,-2.29057563566039,0.0219879694262325,0.295573848692613
"ENSG00000078900.14",24.2229836507193,-0.498407737367693,0.842453870759155,-0.591614276658929,0.554108911507433,0.807931212946085
"ENSG00000227372.11",380.004480082482,0.441274734219387,0.299975981609367,1.47103355359304,0.141282042924623,0.524021653470814
"ENSG00000235169.7",1051.3526079262,1.27625045967011,1.09621584820547,1.1642328121413,0.24432967632535,0.606958678869669
"ENSG00000130764.9",777.837104155935,0.0741908882306951,0.218244645382688,0.339943681553345,0.733898940310107,0.894833068095143
"ENSG00000272153.1",14.3420581307307,-0.416604097694202,0.52363150184309,-0.795605490173585,0.42626137450303,0.730858899798535
"ENSG00000116198.12",544.654217958996,0.234558774900058,0.239777318860793,0.978235873244692,0.327957677832997,0.66499111682419
"ENSG00000169598.15",201.525666007329,0.367179591488573,0.317090327858984,1.15796528379719,0.246878203951817,0.607920851034287
"ENSG00000198912.10",534.069191842884,0.526225096330012,0.279363091037302,1.88366005822776,0.059610972424954,0.413969679516983
"ENSG00000236423.5",31.1563296308044,-1.66225388682255,0.948232456086397,-1.75300252185324,0.0796015742050121,0.452412667544952
"ENSG00000196581.10",5.53664973444521,1.95921154829855,1.23970785818894,1.58038164827052,0.114019491705987,0.494912728614149
"ENSG00000131697.17",298.523928653443,0.234811524807393,0.259611461873577,0.904472873088086,0.365744712190784,0.690332457482582
"ENSG00000069424.14",12514.1399573777,-0.0266297133131872,0.287772883262083,-0.0925372571985344,0.92627119123356,0.973683590697214
"ENSG00000116254.17",17.2048178448842,2.43935515171335,0.862842180098857,2.82711625367442,0.00469692729570462,0.155231121911505
"ENSG00000116251.9",4401.61724710944,0.53198479912966,0.438511297488831,1.2131609884993,0.225068276077951,0.59194582183706
"ENSG00000158286.12",44.6782467987941,1.59148020699811,0.909426335710469,1.74998253789824,0.0801213269403153,0.452653598584471
"ENSG00000116237.15",576.663384097181,-0.2014508637147,0.288975627615624,-0.697120602788886,0.485727321598028,0.769002892314982
"ENSG00000158292.6",142.405288707712,1.0472200174644,0.799200182605967,1.31033505779454,0.190082512583287,0.56241284709973
"ENSG00000097021.19",293.261132396139,0.336099655170313,0.643187805710862,0.522552903189528,0.60128542225001,0.830806791088183
"ENSG00000187017.15",453.478223638714,1.17610244887405,1.04937064745992,1.12076934086244,0.262386057720951,0.618825714087989
"ENSG00000215788.9",691.981976824914,1.26308457825725,0.677435732131739,1.86450834868512,0.0622503502619915,0.420347274122443
"ENSG00000171680.21",72.1067781584239,1.73286027039136,0.699501371658052,2.47727930294676,0.0132388256074796,0.244621738406569
"ENSG00000162408.10",335.436586881465,0.653951690714978,0.322540244249823,2.02750417156769,0.0426108782625839,0.372987681221875
"ENSG00000204859.12",2170.68905496852,-0.156018740535323,0.311592165285461,-0.500714581165378,0.616572008867999,0.838928997848331
"ENSG00000162413.16",5225.04859228994,-0.963011110066904,0.537820536738389,-1.79058076864651,0.0733605954213366,0.441250129089586
"ENSG00000116273.5",640.937982627445,0.253192283319374,0.493995907991438,0.512539232053238,0.608273670349727,0.834532474980431
"ENSG00000041988.15",416.553758019527,-0.427615260473609,0.302142646693819,-1.4152760795365,0.156987565610738,0.53852565335422
"ENSG00000007923.15",337.755612712349,0.364663330369997,0.312699604145585,1.16617778064158,0.243542574146727,0.606876911722278
"ENSG00000171735.18",329.634651636979,0.0701720755387438,0.272939670401424,0.257097385057799,0.797103596140876,0.925418284360876
"ENSG00000049245.12",4609.25530466555,-0.320473364811141,0.348096269594923,-0.920645789120559,0.357235387781297,0.686365633417195
"ENSG00000269925.1",23.4739079441402,0.146974753113091,0.573637621145838,0.256215331239102,0.797784571040299,0.925618664627222
"ENSG00000049246.14",59.8618726383657,0.893191802159389,0.62026235179389,1.4400225962065,0.149861006255489,0.532362062323049
"ENSG00000049247.13",33.6201232688587,0.573666665833421,1.42586729449736,0.402328230717744,0.687442480880171,0.872833625432828
"ENSG00000049249.8",296.910424703535,0.370992307407268,0.61923312645165,0.599115731312923,0.54909571195038,0.80483671830666
"ENSG00000116288.12",3015.41654577841,-0.323194571269532,0.285438324479358,-1.1322746231048,0.257518995579608,0.615267944252176
"ENSG00000116285.12",244.109974594624,0.417937147572389,1.06445427128251,0.392630438758856,0.694592454474169,0.87657830360483
"ENSG00000162426.14",18.9478287577291,0.97916109827246,0.678514383737914,1.44309556545919,0.148993552384091,0.532362062323049
"ENSG00000142599.17",5225.80050989238,-0.487301144030258,0.489909531456608,-0.994675777344861,0.319893979085266,0.659720092241236
"ENSG00000232912.5",84.2103104821171,-1.28903452763244,0.816579811715296,-1.57857751212917,0.114432996100536,0.495003033672039
"ENSG00000074800.13",46995.8890232715,0.0901149709782754,0.459842250875904,0.195969315143672,0.844634183260814,0.943254902550885
"ENSG00000236269.1",37.1951071768928,-0.599482035323599,1.21959578030563,-0.491541578778972,0.623043451881841,0.842449816868782
"ENSG00000232208.2",9.21806518992067,1.5513705184095,1.01209524022726,1.53283056450413,0.125317607701743,0.508718211116891
"ENSG00000131686.14",10.487395800746,0.576672098669554,1.0301402386198,0.559799604995712,0.575616133111608,0.817084322876988
"ENSG00000142583.17",534.906396032062,-1.48346591030845,0.99711719901906,-1.48775481133798,0.136815566840751,0.519359774959544
"ENSG00000180758.11",101.346514557267,0.384330251203265,0.482670017881164,0.79625880407987,0.425881624793241,0.7307797552743
"ENSG00000228526.6",10.9914656363508,1.32437575539358,0.781719918611088,1.69418192355473,0.0902307186842274,0.468040802566295
"ENSG00000049239.12",3159.09791778537,-0.312118678650995,0.476567096154445,-0.654931238790023,0.512512026325759,0.784814654274203
"ENSG00000171621.13",100.851438567747,0.462535030336928,0.566524300610352,0.816443407350064,0.414246578729711,0.723135228693337
"ENSG00000171612.6",109.304759354323,0.832819485547681,0.361081394742328,2.30645914653673,0.0210849903602007,0.291041295586402
"ENSG00000188807.12",142.898415146372,0.992213618156276,0.472875776126838,2.0982542736343,0.0358826895276488,0.354304203718618
"ENSG00000171608.15",17133.1676760642,-0.516840571723777,0.463823710971249,-1.11430390361353,0.265148832896689,0.620592431563144
"ENSG00000179840.5",239.639077116531,-1.31562386177385,0.868991829677607,-1.51396574379985,0.130034528023636,0.51316877384382
"ENSG00000231789.2",8.86022447459431,0.120633166217641,0.768605290089496,0.15695073631824,0.875283673520053,0.954896057469298
"ENSG00000171603.16",1623.56300123225,1.35830992330284,0.527509483311723,2.57494882324262,0.0100254919311484,0.219073933531585
"ENSG00000178585.14",483.93710835442,-0.190582212511401,0.254930036439539,-0.747586338483895,0.454709707562999,0.751300668240365
"ENSG00000162441.11",372.993702740156,-0.179760750320457,0.293307207212782,-0.612875326278798,0.539958779037006,0.80040666320429
"ENSG00000173614.13",374.114688725259,-1.09297086911582,0.711981610458049,-1.53511109424955,0.124756541599821,0.508160263404761
"ENSG00000162444.11",717.922904443573,-1.2581482094175,0.703132593350228,-1.78934701835223,0.0735589462344618,0.441309576639476
"ENSG00000130939.18",1660.65989016182,-0.296932321361661,0.305589838261461,-0.971669486953317,0.331215001325806,0.667677100372252
"ENSG00000054523.17",3368.62947530152,-0.268289046445915,0.535053764556394,-0.501424462770297,0.616072426991685,0.838775622434238
"ENSG00000142657.20",53020.4481746795,-0.594625557777085,0.697995071109634,-0.851905095592986,0.394266768437663,0.709760439255711
"ENSG00000175279.21",32.3616053823075,0.28985775763568,0.540384619959436,0.536391575425366,0.591687952580954,0.826441489936223
"ENSG00000241563.3",18.703762584227,1.11236562772823,0.819443834310246,1.3574641496504,0.174633777163666,0.551058025686767
"ENSG00000160049.11",453.322456271612,0.137811195197549,0.219504406949351,0.627828830923416,0.530116077085468,0.794697963463156
"ENSG00000142655.12",528.649357473026,-0.0537808152884279,0.381543798194083,-0.140955810428534,0.887904851880745,0.960566000835497
"ENSG00000130940.14",243.23808019666,0.49431126937773,0.458155512138599,1.07891590580316,0.280625217534892,0.631146755394589
"ENSG00000272078.1",110.665219034245,0.65156803136788,0.682448830013356,0.954750015990398,0.339704129952707,0.673260960254467
"ENSG00000175262.14",12.0071066603638,1.1255422673729,0.818480211767495,1.37516124542866,0.169081460205804,0.545813444893749
"ENSG00000120948.16",2354.94689917796,0.218603584779993,0.17791591736698,1.22869042868767,0.219187896146233,0.586373465842077
"ENSG00000009724.16",43.0634692683317,2.29053825277272,0.873683247126017,2.62170330071849,0.00874915623250475,0.208048454464502
"ENSG00000271895.2",122.726607156214,-0.109617230326002,0.583362910825798,-0.187905724364324,0.850950555279317,0.945504512647068
"ENSG00000116649.9",860.940979527817,0.110637422031167,0.380234716685859,0.290971384715965,0.771073204765625,0.912949846778469
"ENSG00000171824.13",1243.3994504357,0.286070865927584,0.355538983887049,0.804611811621945,0.421043723931242,0.727232996968954
"ENSG00000226849.1",81.0372083244036,1.08703343815109,0.538458065606076,2.01878940549912,0.0435091126876069,0.374152215074019
"ENSG00000198793.12",1014.68614502185,0.411142508710299,0.249683423248391,1.64665520586557,0.0996289362752315,0.480212936354843
"ENSG00000171819.4",8.67573387111203,0.358953427278338,1.24579203194685,0.288132704394798,0.77324515918225,0.914338686912717
"ENSG00000120942.13",390.27706401758,0.529563829966867,0.293833721423135,1.80225682539775,0.0715050079082599,0.438728100061659
"ENSG00000204624.7",11.7996704614633,1.86872474094461,0.903105973677727,2.06921977642844,0.0385254677285155,0.363442330507164
"ENSG00000116661.9",126.211539631624,0.135572371660465,0.788626907439807,0.171909391350324,0.863508763275115,0.949456684648587
"ENSG00000132879.13",972.9640192487,0.835486969631725,0.54067818387865,1.54525740920081,0.122284013006098,0.50394204591381
"ENSG00000116663.10",836.981509755676,0.338816478060102,0.404773998990498,0.837050993653511,0.40256390512762,0.715971040928512
"ENSG00000116670.14",1375.2974146413,-0.541313780053068,0.376845693241561,-1.43643350517497,0.150879024901052,0.532593607252928
"ENSG00000162490.6",142.291617363466,2.04176241739762,0.803470463592512,2.54117918444495,0.0110479283722367,0.228571203378484
"ENSG00000177674.15",14453.6539116991,-1.09021177760431,0.674119949983668,-1.61723707721559,0.105827115773712,0.487567074750132
"ENSG00000177000.10",1311.34333491214,0.223187869242464,0.268575728035055,0.831005358806408,0.405970602069667,0.717126408383427
"ENSG00000011021.21",622.861524644632,0.338985732073061,0.361007414228409,0.938999363205835,0.34773107128509,0.680113075751737
"ENSG00000242349.5",27.7079269474309,-0.331662846046772,0.54225737644954,-0.611633627223944,0.540780184425221,0.800676094748897
"ENSG00000175206.10",78.7619245250262,0.421723379306444,0.985924213554903,0.427744215537475,0.668837354867993,0.864490963176248
"ENSG00000120937.8",8.11554956353582,2.83013241773243,1.8255086840847,1.55032536542079,0.121063442136097,0.502311708950019
"ENSG00000116685.15",5093.07992496674,-0.951238643191276,0.604862201288665,-1.57265347572497,0.115799078067549,0.496941061824913
"ENSG00000083444.16",4227.60063252114,-0.143688325170521,0.46573660251243,-0.308518429505841,0.757687879010906,0.905265933355034
"ENSG00000116688.16",7000.03829760815,-0.721340984577574,0.457203382279746,-1.57772451503041,0.11462891181294,0.495500081646409
"ENSG00000116691.10",4051.91563729301,-0.570187000370558,0.426298514428387,-1.33752987888102,0.18104973597903,0.556144802482824
"ENSG00000120949.14",538.081706059236,-0.38118883906225,0.485451785890289,-0.785224918604784,0.432321707845363,0.735707295838808
"ENSG00000028137.18",55095.5668308861,0.196593109100058,0.432401164817112,0.454654439201635,0.649357863240738,0.855783331248635
"ENSG00000048707.13",1465.94064323806,0.332615992801208,0.250269673612888,1.32903035353653,0.183837955908382,0.558322236840846
"ENSG00000162496.8",951.941187396881,1.21847525984834,0.766559365922977,1.58953802407884,0.111938976549013,0.492785153175029
"ENSG00000162493.16",26.4091545765958,-3.78187363634212,1.71950410422589,-2.19939785374616,0.0278496451205304,0.325052302458276
"ENSG00000116731.22",2102.78463466272,-0.220439425689383,0.362441407922838,-0.608207067047686,0.543050148077399,0.801697222903144
"ENSG00000189337.16",394.424697844375,-0.985821139687463,0.781794617793425,-1.26097202161597,0.207318927599425,0.576809994519955
"ENSG00000171729.13",70.1868723464955,-0.979903792112957,0.85715217928631,-1.14320865745083,0.25295196862694,0.612442218044046
"ENSG00000142621.19",16.0925528702923,0.728544438857938,0.792185563979632,0.919663866629953,0.35774844047808,0.686537014182633
"ENSG00000228140.1",76.5720697037104,-0.692405048600863,0.684719994653309,-1.01122364471253,0.311909401439449,0.653169803816736
"ENSG00000142634.12",33332.0655512682,-0.619436434775685,0.491432044297416,-1.26047220966486,0.207499066902394,0.576849238012569
"ENSG00000162438.11",84.911753919553,1.01251295588689,0.629158312727392,1.60931348343417,0.107547812251785,0.489807626579148
"ENSG00000142615.7",19.6278977367337,5.75766678483682,1.89035770887259,3.04580808056201,0.00232055905703492,0.104654488372847
"ENSG00000132906.17",746.786904260357,-0.0451781351914903,0.277910179618579,-0.162563801201868,0.870861890243087,0.952447501174552
"ENSG00000116138.12",327.973584911062,-0.0459212660511885,0.276582223362175,-0.166031155194874,0.868132432134947,0.951380451110414
"ENSG00000116771.5",63.9718151245688,0.977344099524951,0.710571841382319,1.37543319704826,0.168997182985383,0.545739371304621
"ENSG00000235084.3",9.69877918110622,0.0279144532396499,0.62730376685239,0.0444991002998686,0.964506569124913,0.987547788342835
"ENSG00000197312.11",540.966040598005,0.0618864566043596,0.414073278102321,0.149457740639489,0.881192452857659,0.95723395594908
"ENSG00000116786.11",4286.92258668873,0.0188628237600969,0.247551143170606,0.0761976839149441,0.939261825302343,0.977933865520655
"ENSG00000237938.5",21.4835076370833,0.755320515841674,0.575907284858826,1.3115314490714,0.189678275830403,0.561994856201754
"ENSG00000162461.7",64.2558859371886,0.360403990373795,0.686389968649244,0.525071762169017,0.599533305219247,0.830329890707317
"ENSG00000162458.12",33.241993964801,-1.21837190412106,1.00730633912848,-1.20953463389816,0.226457513591414,0.593174395038787
"ENSG00000233954.6",117.912190400138,-0.429501286255958,0.408301462760191,-1.0519219876227,0.292835343090005,0.640403299068629
"ENSG00000178715.8",11.4789250173537,-0.251526381605131,0.718776987467736,-0.349936608976955,0.726386271915448,0.890785277522847
"ENSG00000179743.4",160.324966804638,-0.902958754764241,0.424327879695243,-2.12797413974485,0.0333392277476123,0.345073929369085
"ENSG00000065526.10",2827.27032709294,0.373808430893622,0.342177813609871,1.0924391238288,0.274640134350048,0.626051970266647
"ENSG00000116809.11",1991.03743970456,-0.042004687988608,0.257145365527213,-0.163349970949264,0.870242891104139,0.952260537782533
"ENSG00000173641.17",196.949039983997,3.86317398790423,1.24830797577787,3.09472827448445,0.0019699327953486,0.0937156013145854
